etiqueta,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044266,-0.018022,-0.041515,-0.087062,-0.065392,-0.068795,-0.081943,-0.117718,-0.090503,-0.040907,-0.146797,-0.103477,-0.086106,-0.216596,-0.036621,-0.095608,-0.208147,-0.067846,-0.084298,-0.140112,-0.080403,-0.073948,-0.120466,-0.087655,-0.043035,-0.234355,-0.03156,-0.050642,-0.210432,-0.059078,-0.045453,-0.138164,-0.059632,-0.042472,-0.137435,-0.057423,-0.001204,-0.22868,-0.032553,-0.004321,-0.199565,-0.062206,-0.008933,-0.135775,-0.051789,-0.011452,-0.137156,-0.041157,0.041128,-0.208019,-0.037745,0.037297,-0.191747,-0.056468,0.028682,-0.145551,-0.050179,0.023518,-0.14425,-0.042459
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046005,-0.045657,-0.035149,-0.074843,-0.105689,-0.058029,-0.056804,-0.165382,-0.079099,-0.014889,-0.196476,-0.093735,-0.078077,-0.196383,-0.025186,-0.077865,-0.256441,-0.057832,-0.067134,-0.197308,-0.076035,-0.06429,-0.152693,-0.08433,-0.034596,-0.204272,-0.021499,-0.034528,-0.263019,-0.051704,-0.025742,-0.195995,-0.061259,-0.027002,-0.158794,-0.063678,0.007589,-0.203793,-0.023672,0.011346,-0.260458,-0.05362,0.011026,-0.201424,-0.0503,0.003285,-0.163047,-0.042155,0.045928,-0.195198,-0.029387,0.048285,-0.246333,-0.05013,0.046,-0.208489,-0.047945,0.039261,-0.175999,-0.042193
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051123,-0.056782,-0.025435,-0.088375,-0.150869,-0.038036,-0.070247,-0.232822,-0.052026,-0.015725,-0.24005,-0.060179,-0.066419,-0.223763,0.002368,-0.08216,-0.286478,-0.028332,-0.079144,-0.223514,-0.044681,-0.064624,-0.195309,-0.052189,-0.022824,-0.229045,0.002431,-0.03907,-0.289846,-0.027091,-0.039148,-0.221156,-0.029457,-0.025752,-0.198708,-0.024369,0.020351,-0.22421,-0.005259,0.009069,-0.283734,-0.03655,-0.000165,-0.220486,-0.0275,0.008006,-0.191776,-0.013108,0.064566,-0.210638,-0.016212,0.055073,-0.272179,-0.03323,0.041125,-0.230454,-0.025533,0.041517,-0.198899,-0.015128
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059295,-0.04814,-0.022206,-0.109771,-0.118865,-0.039492,-0.121212,-0.186282,-0.059758,-0.082712,-0.215709,-0.073735,-0.06997,-0.251538,0.007037,-0.114962,-0.271245,-0.031546,-0.112596,-0.199426,-0.053269,-0.090585,-0.177647,-0.064451,-0.03166,-0.258537,0.000894,-0.079039,-0.275695,-0.039163,-0.07667,-0.191652,-0.043808,-0.056036,-0.178572,-0.037779,0.00717,-0.251945,-0.013595,-0.039069,-0.262372,-0.051861,-0.039983,-0.181171,-0.040059,-0.019122,-0.166935,-0.022382,0.046767,-0.232186,-0.031567,0.002008,-0.245814,-0.049009,-0.004815,-0.192917,-0.039379,0.011154,-0.180261,-0.026798
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041624,-0.062131,-0.038493,-0.070032,-0.142606,-0.061302,-0.050133,-0.213888,-0.082662,0.002714,-0.234575,-0.09701,-0.058326,-0.237418,-0.02047,-0.063156,-0.2994,-0.058626,-0.065881,-0.238691,-0.077216,-0.065439,-0.194327,-0.084073,-0.013969,-0.23925,-0.015762,-0.013516,-0.292648,-0.051238,-0.017081,-0.222501,-0.058077,-0.018777,-0.189577,-0.056452,0.028517,-0.228956,-0.018793,0.0338,-0.273391,-0.056392,0.021582,-0.209023,-0.050708,0.012944,-0.17703,-0.038188,0.067325,-0.209904,-0.025581,0.072203,-0.25633,-0.048695,0.061731,-0.212264,-0.04399,0.053164,-0.181167,-0.035004
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040822,-0.05692,-0.033439,-0.058535,-0.126904,-0.053541,-0.031038,-0.180764,-0.072933,0.012034,-0.20211,-0.086049,-0.058535,-0.218992,-0.017921,-0.05282,-0.279528,-0.053706,-0.048987,-0.214905,-0.074596,-0.05161,-0.168692,-0.083831,-0.013857,-0.223577,-0.015524,-0.006868,-0.279388,-0.048584,-0.004882,-0.205631,-0.058806,-0.011703,-0.167331,-0.060111,0.029114,-0.218294,-0.019768,0.038583,-0.268634,-0.051749,0.032317,-0.20328,-0.047349,0.019573,-0.16639,-0.037294,0.067115,-0.204796,-0.027677,0.075044,-0.246246,-0.048674,0.067941,-0.201986,-0.044801,0.057261,-0.170238,-0.037098
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047732,-0.027847,-0.040919,-0.084139,-0.091387,-0.066891,-0.067395,-0.14878,-0.088626,-0.021945,-0.17402,-0.103014,-0.066397,-0.228551,-0.031698,-0.077894,-0.247779,-0.06529,-0.075165,-0.178776,-0.082324,-0.066616,-0.143955,-0.091762,-0.018022,-0.239486,-0.02773,-0.025907,-0.248876,-0.05804,-0.028607,-0.171665,-0.061266,-0.02595,-0.150317,-0.059381,0.023545,-0.228628,-0.030446,0.021121,-0.237787,-0.061854,0.008801,-0.17226,-0.052714,0.004295,-0.156051,-0.041652,0.060427,-0.202417,-0.037343,0.056314,-0.211128,-0.058263,0.043785,-0.165101,-0.052429,0.037898,-0.150187,-0.044236
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061176,-0.044278,-0.021891,-0.114724,-0.121165,-0.034774,-0.119499,-0.193074,-0.050554,-0.073769,-0.217117,-0.060267,-0.088438,-0.253773,0.0133,-0.124019,-0.273991,-0.019486,-0.117889,-0.202676,-0.039066,-0.096156,-0.180506,-0.049664,-0.044562,-0.265939,0.008094,-0.081698,-0.28148,-0.025981,-0.079281,-0.199716,-0.030444,-0.06113,-0.182915,-0.025167,-0.000719,-0.2629,-0.005412,-0.03664,-0.272355,-0.03973,-0.040641,-0.196238,-0.029841,-0.024477,-0.178012,-0.013726,0.043806,-0.24713,-0.02246,0.009095,-0.266543,-0.038146,-0.001088,-0.216052,-0.028467,0.009529,-0.197227,-0.016057
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069178,-0.051917,-0.021115,-0.122676,-0.141563,-0.036007,-0.132126,-0.224235,-0.056314,-0.082858,-0.23793,-0.068886,-0.071083,-0.286973,0.019091,-0.110909,-0.321828,-0.020495,-0.115102,-0.237077,-0.041937,-0.092886,-0.215431,-0.053169,-0.029532,-0.291724,0.009707,-0.073995,-0.314267,-0.03586,-0.077755,-0.222645,-0.040287,-0.054712,-0.2091,-0.031623,0.011868,-0.281056,-0.009623,-0.034538,-0.301603,-0.051499,-0.043719,-0.214774,-0.038193,-0.021661,-0.199106,-0.01738,0.053435,-0.259012,-0.0331,0.007141,-0.286619,-0.050727,-0.00604,-0.229346,-0.039906,0.01168,-0.210616,-0.025795
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079264,-0.036606,-0.051882,-0.15451,-0.13002,-0.085766,-0.157143,-0.233262,-0.118449,-0.087198,-0.266527,-0.139167,-0.139168,-0.312157,-0.026706,-0.168835,-0.367113,-0.082388,-0.156674,-0.256941,-0.105233,-0.135179,-0.224753,-0.115916,-0.07242,-0.331779,-0.024836,-0.106773,-0.373542,-0.078007,-0.09583,-0.246619,-0.075058,-0.077625,-0.233609,-0.062848,-0.007388,-0.328838,-0.035348,-0.036008,-0.359476,-0.089396,-0.040706,-0.237816,-0.06785,-0.02786,-0.219666,-0.041327,0.059582,-0.31009,-0.051903,0.031588,-0.339322,-0.078358,0.018355,-0.26446,-0.065291,0.022814,-0.250314,-0.049613
S,0.0,0.0,0.0,0.101407,-0.004539,-0.077025,0.176562,-0.059182,-0.129862,0.181067,-0.136052,-0.173168,0.131165,-0.188844,-0.206466,0.211691,-0.315198,-0.101784,0.215567,-0.296871,-0.161284,0.178908,-0.196119,-0.185356,0.155062,-0.164465,-0.19822,0.136869,-0.34696,-0.098087,0.132011,-0.311333,-0.160303,0.111459,-0.197379,-0.17373,0.110744,-0.180694,-0.178335,0.056517,-0.339359,-0.102164,0.051606,-0.287418,-0.162276,0.050758,-0.189087,-0.160771,0.063159,-0.180096,-0.154103,-0.018187,-0.30915,-0.112719,-0.021404,-0.248228,-0.148925,-0.011642,-0.185568,-0.148132,0.004009,-0.186631,-0.144888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063266,-0.039651,-0.039415,-0.114105,-0.10724,-0.068524,-0.139429,-0.169106,-0.100882,-0.133248,-0.225027,-0.129776,-0.084177,-0.237804,-0.03059,-0.104135,-0.330903,-0.076219,-0.11563,-0.291748,-0.106124,-0.116419,-0.238443,-0.120563,-0.032017,-0.247831,-0.033314,-0.041094,-0.348334,-0.083512,-0.061359,-0.275756,-0.108613,-0.066648,-0.204901,-0.11683,0.022623,-0.24604,-0.043014,0.027603,-0.362889,-0.086474,0.007292,-0.304913,-0.095552,-0.0017,-0.232791,-0.091671,0.077828,-0.233745,-0.056628,0.092509,-0.327621,-0.084916,0.0789,-0.31297,-0.090172,0.066882,-0.271734,-0.088139
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056341,-0.041951,-0.032229,-0.100153,-0.125879,-0.053325,-0.085633,-0.201601,-0.075776,-0.033734,-0.208131,-0.09021,-0.072554,-0.251016,-0.016404,-0.078918,-0.30937,-0.057381,-0.082751,-0.224498,-0.075333,-0.072989,-0.196413,-0.083975,-0.02381,-0.249217,-0.019379,-0.034635,-0.299791,-0.060003,-0.040905,-0.208314,-0.06026,-0.03165,-0.197162,-0.053369,0.024253,-0.237101,-0.030773,0.019861,-0.29116,-0.070687,0.004492,-0.206436,-0.054129,0.007849,-0.187329,-0.034407,0.073543,-0.216163,-0.046433,0.072219,-0.274516,-0.06665,0.053968,-0.222983,-0.054469,0.050618,-0.198901,-0.041099
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046949,-0.049154,-0.045247,-0.079719,-0.118109,-0.073716,-0.057272,-0.176765,-0.098452,-0.007691,-0.198256,-0.114649,-0.064328,-0.256252,-0.034711,-0.052316,-0.289163,-0.070656,-0.049373,-0.215675,-0.086964,-0.050076,-0.183997,-0.095554,-0.01189,-0.260152,-0.030009,-0.002103,-0.291768,-0.063877,-0.00375,-0.207629,-0.068356,-0.009126,-0.187834,-0.067634,0.037077,-0.247335,-0.032502,0.046986,-0.276445,-0.068811,0.036746,-0.196176,-0.058245,0.023896,-0.171076,-0.045146,0.08091,-0.221148,-0.039378,0.092352,-0.256416,-0.061848,0.079591,-0.203231,-0.053199,0.065289,-0.181758,-0.043094
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04789,-0.043858,-0.031724,-0.086239,-0.112887,-0.053614,-0.069778,-0.175602,-0.076007,-0.020364,-0.182695,-0.091694,-0.05872,-0.233202,-0.016562,-0.060062,-0.273514,-0.050888,-0.06467,-0.198396,-0.067858,-0.057596,-0.170286,-0.076453,-0.012474,-0.232921,-0.017904,-0.02012,-0.260826,-0.049964,-0.025218,-0.181407,-0.052054,-0.017768,-0.166493,-0.048493,0.031748,-0.221809,-0.026465,0.027225,-0.251997,-0.058695,0.014596,-0.179873,-0.047137,0.016053,-0.161119,-0.032677,0.075108,-0.202405,-0.038777,0.073716,-0.249635,-0.053255,0.058862,-0.201593,-0.040878,0.054806,-0.17777,-0.028369
T,0.0,0.0,0.0,0.080307,-0.039029,-0.032117,0.122097,-0.11778,-0.058843,0.122471,-0.203575,-0.085143,0.113947,-0.278339,-0.105804,0.122742,-0.273779,-0.041567,0.168316,-0.28104,-0.092495,0.171744,-0.212757,-0.11992,0.157798,-0.15342,-0.130253,0.066901,-0.301541,-0.044188,0.088243,-0.228902,-0.084417,0.083668,-0.151595,-0.089766,0.079159,-0.133664,-0.08853,0.01152,-0.289095,-0.053603,0.03596,-0.188327,-0.092926,0.039561,-0.124984,-0.087414,0.041727,-0.118619,-0.077546,-0.036085,-0.253242,-0.066812,-0.012163,-0.173661,-0.091935,0.000849,-0.122444,-0.088382,0.008999,-0.116643,-0.079905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,0.0,0.0,0.0,0.077626,-0.036601,-0.033685,0.118884,-0.113914,-0.061135,0.11862,-0.198098,-0.087914,0.110173,-0.272443,-0.108868,0.118611,-0.269023,-0.043198,0.16412,-0.277528,-0.096635,0.166357,-0.208417,-0.125035,0.151945,-0.148626,-0.135041,0.062157,-0.297313,-0.045307,0.08534,-0.224969,-0.087322,0.080351,-0.147435,-0.092805,0.076436,-0.131491,-0.090689,0.007144,-0.285755,-0.054507,0.032751,-0.18388,-0.095658,0.035912,-0.119595,-0.089787,0.03853,-0.114433,-0.078578,-0.039894,-0.251536,-0.067574,-0.015841,-0.172726,-0.093295,-0.002528,-0.120011,-0.088847,0.006033,-0.112496,-0.078996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,0.0,0.0,0.0,0.085876,-0.026309,-0.03378,0.135276,-0.100951,-0.058818,0.146612,-0.18505,-0.082963,0.144684,-0.260842,-0.101653,0.142468,-0.241317,-0.0342,0.185629,-0.251878,-0.078839,0.188431,-0.188789,-0.103191,0.172777,-0.137088,-0.11305,0.092438,-0.270547,-0.035756,0.117653,-0.24852,-0.07561,0.110931,-0.169551,-0.083128,0.100326,-0.137583,-0.082129,0.040018,-0.266256,-0.044075,0.066404,-0.204495,-0.087872,0.06575,-0.127539,-0.085218,0.060429,-0.101733,-0.074412,-0.008361,-0.239106,-0.055537,0.019723,-0.174115,-0.085857,0.030071,-0.11584,-0.084971,0.03416,-0.098969,-0.077409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,0.0,0.0,0.0,0.063426,-0.020648,-0.043975,0.103039,-0.084594,-0.07707,0.106351,-0.16661,-0.1076,0.094606,-0.236443,-0.129778,0.125018,-0.228762,-0.050501,0.15155,-0.246385,-0.108539,0.137505,-0.178484,-0.134334,0.116966,-0.133935,-0.141947,0.06921,-0.260805,-0.048904,0.071392,-0.21845,-0.098328,0.062405,-0.135207,-0.101567,0.067246,-0.129043,-0.095079,0.016637,-0.259479,-0.055916,0.016415,-0.169877,-0.10169,0.020845,-0.10389,-0.093731,0.032158,-0.112032,-0.07999,-0.028562,-0.236013,-0.067825,-0.025593,-0.149828,-0.094475,-0.017099,-0.103184,-0.091533,-0.008583,-0.11513,-0.082979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,0.0,0.0,0.0,0.056457,-0.03948,-0.039429,0.090477,-0.126548,-0.061519,0.087364,-0.212958,-0.081438,0.076183,-0.286584,-0.092994,0.102208,-0.243549,-0.028489,0.124116,-0.274344,-0.081628,0.113229,-0.213506,-0.106118,0.098532,-0.176082,-0.114123,0.050015,-0.270391,-0.02672,0.054639,-0.254456,-0.074548,0.050467,-0.175156,-0.080894,0.053252,-0.174215,-0.075313,-0.000208,-0.266864,-0.034226,0.002158,-0.201261,-0.081396,0.008423,-0.132219,-0.076195,0.016283,-0.141599,-0.062572,-0.043699,-0.244897,-0.046062,-0.037496,-0.171173,-0.075417,-0.029193,-0.124348,-0.075177,-0.024572,-0.13995,-0.067719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,0.0,0.0,0.0,0.050051,-0.033992,-0.04729,0.080029,-0.1211,-0.074036,0.070326,-0.205218,-0.096853,0.055067,-0.275168,-0.109181,0.092273,-0.24831,-0.036026,0.109104,-0.279252,-0.096409,0.095213,-0.202694,-0.12302,0.080883,-0.15977,-0.130712,0.038901,-0.271119,-0.031876,0.043754,-0.25463,-0.087239,0.039443,-0.169931,-0.094303,0.044559,-0.17221,-0.086757,-0.011381,-0.264481,-0.038405,-0.009286,-0.191576,-0.088947,-0.001533,-0.121506,-0.081811,0.010409,-0.13519,-0.06566,-0.052899,-0.240074,-0.050332,-0.048701,-0.159777,-0.079791,-0.036655,-0.110776,-0.07881,-0.027296,-0.126523,-0.070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,0.0,0.0,0.0,0.053673,-0.036882,-0.05153,0.088396,-0.123483,-0.082868,0.081008,-0.209735,-0.109986,0.062473,-0.283221,-0.126676,0.100822,-0.270591,-0.042589,0.116423,-0.291928,-0.105001,0.104042,-0.21468,-0.133214,0.089825,-0.170988,-0.142249,0.042535,-0.295133,-0.038136,0.042473,-0.267764,-0.093769,0.043027,-0.178192,-0.100889,0.052823,-0.180843,-0.094614,-0.011825,-0.286455,-0.044458,-0.011909,-0.207139,-0.097396,-0.001037,-0.130878,-0.090153,0.012712,-0.143058,-0.074369,-0.056849,-0.257663,-0.056382,-0.052307,-0.174468,-0.088141,-0.039863,-0.122503,-0.086694,-0.030268,-0.138716,-0.077785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
